470	3002	0	7	FC200886	3800.000000	0
471	2851	0	7	FC200843	22500.000000	0
472	3059	0	7	FC200906	2500.000000	0
473	3086	0	7	FC200918	1200.000000	0
474	1079	0	7	FC200033	3456.000000	0
474	1086	0	7	FC200292	864.000000	0
474	1297	0	7	FC200350	8640.000000	0
474	1338	0	7	FC200360	18000.000000	0
474	1474	0	7	FC200401	18900.000000	0
475	2492	0	7	FC200719	1392000.000000	0
476	3072	0	7	FC200749	1392000.000000	0
477	1835	0	7	FC200508	288.000000	0
478	2831	0	7	FC200838	200.000000	0
479	626	0	7	FC200163	0.400000	0
480	778	0	7	FC200201	12000.000000	0
481	3091	0	7	FC200919	5600.000000	0
482	3117	0	7	FC200926	1248.000000	0
483	3075	0	7	FC200910	720.000000	0
484	1393	0	7	FC200380	1250.000000	0
484	1593	0	7	FC200438	1250.000000	0
484	1619	0	7	FC200448	1250.000000	0
484	1846	0	7	FC200510	480.000000	0
484	1924	0	7	FC200542	2500.000000	0
484	1428	0	7	FR200011	-400.000000	0
484	1429	0	7	FR200012	-850.000000	0
484	2067	0	7	FR200017	-480.000000	0
485	2131	0	7	FC200594	5840.000000	0
485	2217	0	7	FC200638	700.000000	0
486	1237	0	7	FC200333	2500.000000	0
486	1432	0	7	FC200390	2500.000000	0
486	1636	0	7	FC200454	2500.000000	0
486	1772	0	7	FC200488	5000.000000	0
487	2001	0	7	FC200566	2250.000000	0
488	3122	0	7	FC200928	31200.000000	0
489	1592	0	7	FC200437	958.000000	0
489	1847	0	7	FC200511	5700.000000	0
490	3061	0	7	FC200907	120195.000000	0
491	2180	0	7	FC200626	19600.000000	0
492	3004	0	7	FC200888	87120.000000	0
493	3191	0	7	FC200947	2600.000000	0
494	3179	0	7	FC200944	12500.000000	0
495	144	0	7	FC200035	6340.000000	0
496	3176	0	7	FC200943	2700.000000	0
497	3131	0	7	FC200931	3360.000000	0
498	3216	0	7	FC200955	1450.000000	0
499	821	0	7	FC200216	1200.000000	0
500	2987	0	7	FC200877	5960.000000	0
501	2898	0	7	FC200857	270.000000	0
502	3166	0	7	FC200939	126915.000000	0
502	3258	0	7	FC200965	104.000000	0
503	3275	0	7	FC200971	7990.000000	0
504	2670	0	7	FC200779	4500.000000	0
505	3082	0	7	FC200915	16525.000000	0
506	2968	0	7	FC200873	3800.000000	0
507	1663	0	7	FC200461	9400.000000	0
508	2891	0	7	FC200855	2520.000000	0
509	2967	0	7	FC200872	500.000000	0
510	2635	0	7	FC200766	6960.000000	0
511	2710	0	7	FC200797	8700.000000	0
512	2684	0	7	FC200785	2400.000000	0
513	2712	0	7	FC200798	1350.000000	0
514	2315	0	7	FC200669	2800.000000	0
515	2540	0	7	FC200734	1440.000000	0
516	1842	0	7	FC200509	168000.000000	0
517	2837	0	7	FC200839	1800.000000	0
518	2958	0	7	FC200870	1819.200000	0
519	3316	0	7	FC200980	7200.000000	0
520	3317	0	7	FC200981	2500.000000	0
521	3327	0	7	FC200985	2500.000000	0
522	3357	0	7	FC200997	2000.000000	0
523	1551	0	7	FC200425	25662.080000	0
523	1880	0	7	FC200521	13823.080000	0
524	3351	0	7	FC200992	15540.000000	0
525	3358	0	7	FC200998	4340.000000	0
526	2910	0	7	FC200861	680.000000	0
527	2869	0	7	FC200849	51600.000000	0
528	698	0	7	FC200183	4800.000000	0
529	1133	0	7	FC200303	13400.000000	0
