0	0	C0017	DV26247			2026-03-30			10000		AF25667_MSF	AIR FILTER  R460	1	1	0	570	1	0	224.21	684	42075	1	0	342	410.4			0	342	410.4
0	0	C0157	DV26255			2026-04-02			10000		AF1966_MSF	AIR FILTER R016	3	3	0	106.8	2	0	47.47	128.16	42596	1	0	224.28	269.14			0	224.28	269.14
0	0	C0157	DV26255			2026-04-02			20000		AF434KM_SOF	PRIMARY AIR FILTER  S2370A	4	4	0	413.42	2	0	128.49	496.1	42597	1	0	1157.57	1389.08			0	1157.57	1389.08
0	0	C0157	DV26255			2026-04-02			30000		FF_5159_MSF	ELEMENT FILTER   M375	3	3	0	90	2	0	37.73	108	42598	1	0	189	226.8			0	189	226.8
0	0	C0157	DV26255			2026-04-02			40000		FL_4836_FRF	ELEMENT FILTER  RE504836	4	4	0	229.17	2	0	111.38	275	42599	1	0	641.67	770			0	641.67	770
0	0	C0157	DV26255			2026-04-02			50000		FA_1733K/4103_FRF	KIT AIR FILTER  AF1733K/AF4103	5	5	0	389.23	2	0	190	467.08	42600	1	0	1362.32	1634.78			0	1362.32	1634.78
0	0	C0157	DV26255			2026-04-02			60000		AF1843_SOF	AIR FILTER S1450A	2	2	0	311.12	2	0	0	373.34	42601	1	0	435.57	522.68			0	435.57	522.68
0	0	C0157	DV26255			2026-04-02			70000		AF907_MSF	AIR FILTER  R1005	1	1	0	204.13	2	0	107.78	244.95	42603	1	0	142.89	171.47			0	142.89	171.47
0	0	C0157	DV26255			2026-04-02			80000		AF25264_UFI	AIR FILTER   27.396.00	4	4	0	691.48	2	0	19.76	829.78	42604	1	0	1936.15	2323.38			0	1936.15	2323.38
0	0	C0157	DV26255			2026-04-02			90000		AF25434_MSF	AIR FILTER   R612	2	2	0	97.72	2	0	37.31	117.26	42605	1	0	136.8	164.16			0	136.8	164.16
0	0	C0157	DV26255			2026-04-02			100000		FA_5481_FRF	AIR FILTER AF25481	19	19	0	113.22	2	0	39.32	135.86	42606	1	0	1505.78	1806.94			0	1505.78	1806.94
0	0	C0157	DV26255			2026-04-02			110000		AF25554_SOF	AIR FILTER  -S7A31A-	11	11	0	108.41	2	0	31.81	130.09	42607	1	0	834.74	1001.69			0	834.74	1001.69
0	0	C0157	DV26255			2026-04-02			120000		AF25509K_MSF	AIR FILTER  RM947	2	2	0	206.38	2	0	82.55	247.65	42608	1	0	288.93	346.71			0	288.93	346.71
0	0	C0157	DV26255			2026-04-02			130000		FA_555/556_FRF	KIT AIR FILTER AF25555/AF25556	8	8	0	277.28	2	0	192	332.74	42610	1	0	1552.78	1863.34			0	1552.78	1863.34
0	0	C0157	DV26255			2026-04-02			140000		AF25529_UFI	AIR FILTER  27.377.00	2	2	0	207.28	2	0	77.46	248.74	42611	1	0	290.2	348.24			0	290.2	348.24
0	0	C0157	DV26255			2026-04-02			150000		AF25539_SOF	PRIMARY AIR FILTRE    S7541A	3	3	0	192.37	2	0	-5.12	230.84	42612	1	0	403.97	484.76			0	403.97	484.76
0	0	C0157	DV26255			2026-04-02			160000		AF25540K_UFI	AIR FILTER  27.379.00	2	2	0	252.15	2	0	8.5	302.58	42615	1	0	353.01	423.61			0	353.01	423.61
0	0	C0157	DV26255			2026-04-02			170000		AF25352_MSF	IR FILTER   RM954  AF25557	6	6	0	187.32	2	0	73.17	224.78	42618	1	0	786.73	944.08			0	786.73	944.08
0	0	C0157	DV26255			2026-04-02			180000		AF25485_SOF	AIR FILTER   S7407A   AF25558	6	6	0	156.77	2	0	4.2	188.12	42620	1	0	658.42	790.1			0	658.42	790.1
0	0	C0157	DV26255			2026-04-02			190000		AF26237_MSF	AIR FILTER  R1044	1	1	0	436.67	2	0	183.23	524	42621	1	0	305.67	366.8			0	305.67	366.8
0	0	C0157	DV26255			2026-04-02			200000		FA_7448/7449_FRF	AIR FILTER :  227-7448 / 227 -7449  AF26248	1	1	0	579.07	2	0	-30	694.88	42622	1	0	405.35	486.42			0	405.35	486.42
